-37,5,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-36,4,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-35,4,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-37,4,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-37,0,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-34,4,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-39,5,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-33,4,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-38,5,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-33,1,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-38,4,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-39,1,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-40,5,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-40,1,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-36,0,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-34,1,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-33,0,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-36,5,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-34,0,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-35,1,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-40,2,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-33,7,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-34,3,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-36,1,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-34,7,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-35,7,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-39,2,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-37,7,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-36,7,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-35,5,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-38,7,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-39,7,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-40,0,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-40,7,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-38,2,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-39,4,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-37,2,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-33,6,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-33,3,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-40,4,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-35,0,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-34,6,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-36,2,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-37,1,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-35,6,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-36,6,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-35,2,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-37,6,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-39,0,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-40,6,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-39,6,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-33,5,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-38,6,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-38,1,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-33,2,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-35,3,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-36,3,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-37,3,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-38,3,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-39,3,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-34,5,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-40,3,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-38,0,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
-34,2,it17z8wEY3kD7T/zuhZX/ofBZzM=,dex19loAUZ0KtEF7vr7mCnxOKAg=
